OutputID,OutputName,OutputType,OutputTier,ConstructionTime,PlanetTypes,Factions,ResourceType,FunctionalPurpose,UsageCategory,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7,Ingredient8,Quantity8,Ingredient9,Quantity9,CompletionStatus,InternalRecipeID
component-titanium,Titanium,COMPONENT,4,1,Gas Giant;System Asteroid Belt;Terrestrial Planet,MUD;ONI;USTUR,COMPONENT,METAL_ORE,COMPONENT,Titanium Ore,1,,,,,,,,,,,,,,,,,complete,component-titanium
toolkit-1,Toolkit 1,R4,2,3,Terrestrial Planet,MUD;ONI;USTUR,COMPONENT,STRUCTURAL,R4,Iron,2,,,,,,,,,,,,,,,,,complete,toolkit-1
toolkit-2,Toolkit 2,R4,3,2,Terrestrial Planet,MUD;ONI;USTUR,COMPONENT,STRUCTURAL,R4,Steel,1,,,,,,,,,,,,,,,,,complete,toolkit-2
toolkit-3,Toolkit 3,R4,4,1,System Asteroid Belt,MUD;ONI;USTUR,COMPONENT,STRUCTURAL,R4,Titanium,2,,,,,,,,,,,,,,,,,complete,toolkit-3
hab-cargo-storage-t1,Hab Cargo Storage T1,HAB_ASSETS,1,60,All Types,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-cargo-storage-t1
hab-cargo-storage-t2,Hab Cargo Storage T2,HAB_ASSETS,2,300,All Types,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-cargo-storage-t2
hab-cargo-storage-t3,Hab Cargo Storage T3,HAB_ASSETS,3,1500,All Types,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-cargo-storage-t3
hab-cargo-storage-t4,Hab Cargo Storage T4,HAB_ASSETS,4,7500,All Types,ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-cargo-storage-t4
hab-cargo-storage-t5,Hab Cargo Storage T5,HAB_ASSETS,5,37500,All Types,USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-cargo-storage-t5
hab-t1,Hab T1,HAB_ASSETS,1,60,All Types,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-t1
hab-t2,Hab T2,HAB_ASSETS,2,300,All Types,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-t2
hab-t3,Hab T3,HAB_ASSETS,3,1500,All Types,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-t3
hab-t4,Hab T4,HAB_ASSETS,4,7500,All Types,ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-t4
hab-t5,Hab T5,HAB_ASSETS,5,37500,All Types,USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-t5
hab-crafting-station-xxs,Hab Crafting Station XXS,HAB_ASSETS,1,60,All Types,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-crafting-station-xxs
hab-crafting-station-xs,Hab Crafting Station XS,HAB_ASSETS,1,60,All Types,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-crafting-station-xs
hab-crafting-station-s,Hab Crafting Station S,HAB_ASSETS,1,60,All Types,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-crafting-station-s
hab-crafting-station-m,Hab Crafting Station M,HAB_ASSETS,1,60,All Types,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-crafting-station-m
hab-landing-pad-xxs,Hab Landing Pad XXS,HAB_ASSETS,1,60,All Types,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-landing-pad-xxs
hab-landing-pad-xs,Hab Landing Pad XS,HAB_ASSETS,1,60,All Types,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-landing-pad-xs
hab-landing-pad-s,Hab Landing Pad S,HAB_ASSETS,1,60,All Types,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-landing-pad-s
hab-landing-pad-m,Hab Landing Pad M,HAB_ASSETS,1,60,All Types,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-landing-pad-m
hab-interior-paint,Hab Interior Paint,HAB_ASSETS,1,60,All Types,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-interior-paint
hab-exterior-paint,Hab Exterior Paint,HAB_ASSETS,1,60,All Types,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-exterior-paint
hab-pet-house,Hab Pet House,HAB_ASSETS,1,60,All Types,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,HAB_ASSETS,,,,,,,,,,,,,,,,,,,missing,hab-pet-house
bomb-fimbul-ecos-explosive-xs-m-t3,Bomb Fimbul Ecos Explosive Xs M T3,BOMBS,3,1500,All Types,MUD;ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,BOMBS,,,,,,,,,,,,,,,,,,,missing,bomb-fimbul-ecos-explosive-xs-m-t3
bomb-fimbul-ecos-terrabomb-xs-m-t4,Bomb Fimbul Ecos Terrabomb Xs M T4,BOMBS,4,7500,All Types,ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,BOMBS,,,,,,,,,,,,,,,,,,,missing,bomb-fimbul-ecos-terrabomb-xs-m-t4
bomb-fimbul-ecos-explosive-l-m-t4,Bomb Fimbul Ecos Explosive L M T4,BOMBS,4,7500,All Types,ONI;USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,BOMBS,,,,,,,,,,,,,,,,,,,missing,bomb-fimbul-ecos-explosive-l-m-t4
bomb-fimbul-ecos-terrabomb-l-m-t5,Bomb Fimbul Ecos Terrabomb L M T5,BOMBS,5,37500,All Types,USTUR,AMMUNITION_MATERIAL,DAMAGE_DELIVERY,BOMBS,,,,,,,,,,,,,,,,,,,missing,bomb-fimbul-ecos-terrabomb-l-m-t5
component-iron,Iron,COMPONENT,1,60,Terrestrial Planet,MUD;ONI;USTUR,REFINED_METAL,MATERIAL_PROCESSING,COMPONENT,Iron Ore,1,,,,,,,,,,,,,,,,,complete,component-iron
component-copper,Copper,COMPONENT,1,60,Barren Planet;System Asteroid Belt,MUD;ONI;USTUR,REFINED_METAL,MATERIAL_PROCESSING,COMPONENT,Copper Ore,1,,,,,,,,,,,,,,,,,complete,component-copper
component-steel,Steel,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-steel
component-tin-alloy,Tin Alloy,COMPONENT,1,180,Barren Planet,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,Tin,2,Zinc,1,,,,,,,,,,,,,,,complete,component-tin-alloy
component-zinc-coating,Zinc Coating,COMPONENT,2,,,MUD;ONI;USTUR,REFINED_METAL,PROTECTIVE_BARRIER,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-zinc-coating
component-osmium-plating,Osmium Plating,COMPONENT,1,200,Volcanic Planet,MUD;ONI;USTUR,REFINED_METAL,PROTECTIVE_BARRIER,COMPONENT,Osmium,1,Rhenium,1,,,,,,,,,,,,,,,complete,component-osmium-plating
component-rhenium-wire,Rhenium Wire,COMPONENT,2,,,MUD;ONI;USTUR,REFINED_METAL,POWER_TRANSMISSION,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-rhenium-wire
component-tritium-casing,Tritium Casing,COMPONENT,2,,,MUD;ONI;USTUR,REFINED_METAL,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-tritium-casing
component-tantalum-mesh,Tantalum Mesh,COMPONENT,2,,,MUD;ONI;USTUR,REFINED_METAL,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-tantalum-mesh
component-silver-conductor,Silver Conductor,COMPONENT,2,,,MUD;ONI;USTUR,REFINED_METAL,POWER_TRANSMISSION,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-silver-conductor
component-basic-structural-beam,Basic Structural Beam,COMPONENT,1,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-basic-structural-beam
component-reinforced-frame,Reinforced Frame,COMPONENT,2,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-reinforced-frame
component-conductive-plating,Conductive Plating,COMPONENT,2,,,MUD;ONI;USTUR,REFINED_METAL,POWER_TRANSMISSION,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-conductive-plating
component-heat-resistant-casing,Heat-Resistant Casing,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-heat-resistant-casing
component-pressure-resistant-hull,Pressure-Resistant Hull,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,PROTECTIVE_BARRIER,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-pressure-resistant-hull
component-corrosion-resistant-coating,Corrosion-Resistant Coating,COMPONENT,3,,,MUD;ONI;USTUR,REFINED_METAL,PROTECTIVE_BARRIER,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-corrosion-resistant-coating
component-flexible-metal-matrix,Flexible Metal Matrix,COMPONENT,2,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-flexible-metal-matrix
component-magnetic-shielding,Magnetic Shielding,COMPONENT,3,,,MUD;ONI;USTUR,REFINED_METAL,PROTECTIVE_BARRIER,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-magnetic-shielding
component-thermal-conductive-core,Thermal Conductive Core,COMPONENT,2,,,MUD;ONI;USTUR,REFINED_METAL,POWER_TRANSMISSION,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-thermal-conductive-core
component-impact-resistant-plating,Impact Resistant Plating,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,PROTECTIVE_BARRIER,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-impact-resistant-plating
component-building-framework,Building Framework,COMPONENT,1,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-building-framework
component-extractor-housing,Extractor Housing,COMPONENT,2,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-extractor-housing
component-processor-casing,Processor Casing,COMPONENT,2,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-processor-casing
component-advanced-building-frame,Advanced Building Frame,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-advanced-building-frame
component-industrial-housing,Industrial Housing,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-industrial-housing
component-heavy-duty-casing,Heavy-Duty Casing,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-heavy-duty-casing
component-precision-building-frame,Precision Building Frame,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-precision-building-frame
component-thermal-building-shell,Thermal Building Shell,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-thermal-building-shell
component-magnetic-building-core,Magnetic Building Core,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-magnetic-building-core
component-flexible-building-matrix,Flexible Building Matrix,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-flexible-building-matrix
component-hull-reinforcement-plate,Hull Reinforcement Plate,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,PROTECTIVE_BARRIER,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-hull-reinforcement-plate
component-structural-support-beam,Structural Support Beam,COMPONENT,2,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-structural-support-beam
component-armor-plating-base,Armor Plating Base,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,PROTECTIVE_BARRIER,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-armor-plating-base
component-frame-connector,Frame Connector,COMPONENT,1,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-frame-connector
component-impact-absorber,Impact Absorber,COMPONENT,2,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,PROTECTIVE_BARRIER,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-impact-absorber
component-titanium-alloy,Titanium Alloy,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-titanium-alloy
component-aluminum-composite,Aluminum Composite,COMPONENT,2,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-aluminum-composite
component-aerospace-alloy,Aerospace Alloy,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-aerospace-alloy
component-boron-steel-alloy,Boron-Steel Alloy,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-boron-steel-alloy
component-lithium-ion-matrix,Lithium-Ion Matrix,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,POWER_GENERATION,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-lithium-ion-matrix
component-manganese-titanium-blend,Manganese-Titanium Blend,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-manganese-titanium-blend
component-scandium-enhanced-alloy,Scandium-Enhanced Alloy,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-scandium-enhanced-alloy
component-thermal-alloy-matrix,Thermal Alloy Matrix,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-thermal-alloy-matrix
component-pressure-forged-alloy,Pressure-Forged Alloy,COMPONENT,4,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-pressure-forged-alloy
component-advanced-conductive-alloy,Advanced Conductive Alloy,COMPONENT,4,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,POWER_TRANSMISSION,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-advanced-conductive-alloy
component-cryo-stable-alloy,Cryo-Stable Alloy,COMPONENT,4,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-cryo-stable-alloy
component-lightweight-composite,Lightweight Composite,COMPONENT,3,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-lightweight-composite
component-high-strength-framework,High-Strength Framework,COMPONENT,4,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-high-strength-framework
component-thermal-resistant-matrix,Thermal-Resistant Matrix,COMPONENT,4,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-thermal-resistant-matrix
component-multi-phase-alloy,Multi-Phase Alloy,COMPONENT,4,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-multi-phase-alloy
component-advanced-extractor-frame,Advanced Extractor Frame,COMPONENT,4,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-advanced-extractor-frame
component-processor-heat-sink,Processor Heat Sink,COMPONENT,4,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-processor-heat-sink
component-industrial-alloy-housing,Industrial Alloy Housing,COMPONENT,4,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-industrial-alloy-housing
component-precision-machinery-casing,Precision Machinery Casing,COMPONENT,4,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-precision-machinery-casing
component-advanced-building-alloy,Advanced Building Alloy,COMPONENT,4,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-advanced-building-alloy
component-thermal-building-matrix,Thermal Building Matrix,COMPONENT,4,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-thermal-building-matrix
component-precision-building-core,Precision Building Core,COMPONENT,4,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-precision-building-core
component-ship-hull-alloy,Ship Hull Alloy,COMPONENT,4,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,PROTECTIVE_BARRIER,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-ship-hull-alloy
component-defensive-armor-alloy,Defensive Armor Alloy,COMPONENT,4,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,PROTECTIVE_BARRIER,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-defensive-armor-alloy
component-structural-reinforcement,Structural Reinforcement,COMPONENT,4,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-structural-reinforcement
component-iridium-alloy,Iridium Alloy,COMPONENT,5,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-iridium-alloy
component-platinum-alloy,Platinum Alloy,COMPONENT,4,,,MUD;ONI;USTUR,STRUCTURAL_ALLOY,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-platinum-alloy
component-quantum-alloy,Quantum Alloy,COMPONENT,5,,,MUD;ONI;USTUR,QUANTUM_MATERIAL,REALITY_MANIPULATION,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-quantum-alloy
component-gold-quantum-matrix,Gold-Quantum Matrix,COMPONENT,5,,,MUD;ONI;USTUR,QUANTUM_MATERIAL,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-gold-quantum-matrix
component-exotic-matter-casing,Exotic-Matter Casing,COMPONENT,5,,,MUD;ONI;USTUR,QUANTUM_MATERIAL,POWER_GENERATION,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-exotic-matter-casing
component-zero-point-metal,Zero-Point Metal,COMPONENT,5,,,MUD;ONI;USTUR,QUANTUM_MATERIAL,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-zero-point-metal
component-living-metal-hybrid,Living-Metal Hybrid,COMPONENT,5,,,MUD;ONI;USTUR,QUANTUM_MATERIAL,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-living-metal-hybrid
component-phase-shifting-alloy,Phase-Shifting Alloy,COMPONENT,5,,,MUD;ONI;USTUR,QUANTUM_MATERIAL,STRUCTURAL_FRAMEWORK,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-phase-shifting-alloy
component-temporal-stable-metal,Temporal-Stable Metal,COMPONENT,5,,,MUD;ONI;USTUR,QUANTUM_MATERIAL,MATERIAL_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-temporal-stable-metal
component-quantum-building-framework,Quantum Building Framework,COMPONENT,5,,,MUD;ONI;USTUR,QUANTUM_MATERIAL,REALITY_MANIPULATION,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-quantum-building-framework
component-electronics,Electronics,COMPONENT,1,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COMPONENT,Copper,1,Polymer,1,,,,,,,,,,,,,,,complete,component-electronics
component-circuit-board,Circuit Board,COMPONENT,3,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-circuit-board
component-copper-wire,Copper Wire,COMPONENT,1,240,Barren Planet;System Asteroid Belt,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,POWER_TRANSMISSION,COMPONENT,Copper,1,,,,,,,,,,,,,,,,,complete,component-copper-wire
component-basic-processor,Basic Processor,COMPONENT,2,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,DATA_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-basic-processor
component-memory-core,Memory Core,COMPONENT,2,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,DATA_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-memory-core
component-signal-amplifier,Signal Amplifier,COMPONENT,2,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,POWER_TRANSMISSION,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-signal-amplifier
component-data-processor,Data Processor,COMPONENT,2,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,DATA_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-data-processor
component-control-module,Control Module,COMPONENT,2,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-control-module
component-interface-panel,Interface Panel,COMPONENT,2,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-interface-panel
component-sensor-node,Sensor Node,COMPONENT,1,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,SENSOR_ARRAY,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-sensor-node
component-power-regulator,Power Regulator,COMPONENT,1,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,POWER_GENERATION,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-power-regulator
component-communication-array,Communication Array,COMPONENT,3,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,COMMUNICATION,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-communication-array
component-navigation-computer,Navigation Computer,COMPONENT,3,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-navigation-computer
component-targeting-computer,Targeting Computer,COMPONENT,3,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-targeting-computer
component-diagnostic-system,Diagnostic System,COMPONENT,3,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,SYSTEM_INTEGRATION,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-diagnostic-system
component-security-module,Security Module,COMPONENT,3,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,PROTECTIVE_BARRIER,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-security-module
component-processing-matrix,Processing Matrix,COMPONENT,3,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,DATA_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-processing-matrix
component-network-hub,Network Hub,COMPONENT,2,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,COMMUNICATION,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-network-hub
component-data-storage-unit,Data Storage Unit,COMPONENT,2,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,DATA_PROCESSING,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-data-storage-unit
component-input-output-interface,Input Output Interface,COMPONENT,2,,,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COMPONENT,,,,,,,,,,,,,,,,,,,missing,component-input-output-interface
