OutputID,OutputName,OutputType,ComponentCategory,Size,OutputTier,ConstructionTime,PlanetTypes,Factions,ResourceType,ProductionSteps,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7,Ingredient8,Quantity8,Ingredient9,Quantity9,Column 28,Column 29,Column 30,Column 31
ingredient-basic-hologram-core,Basic Hologram Core,INGREDIENT,DEFENSIVE,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-signal-mask,Signal Mask,INGREDIENT,DEFENSIVE,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-pyrotechnic-core,Pyrotechnic Core,INGREDIENT,DEFENSIVE,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-launch-mechanism,Launch Mechanism,INGREDIENT,DEFENSIVE,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-repair-swarm,Repair Swarm,INGREDIENT,DEFENSIVE,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-damage-scanner,Damage Scanner,INGREDIENT,DEFENSIVE,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-explosive-charge,Explosive Charge,INGREDIENT,DEFENSIVE,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-proximity-sensor,Proximity Sensor,INGREDIENT,DEFENSIVE,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-radiation-absorber,Radiation Absorber,INGREDIENT,DEFENSIVE,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-basic-shielding,Basic Shielding,INGREDIENT,DEFENSIVE,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-basic-power-cell,Basic Power Cell,INGREDIENT,ENERGY,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,ENERGY_Raw_1,1,ENERGY_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-charge-regulator,Charge Regulator,INGREDIENT,ENERGY,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,ENERGY_Raw_1,1,ENERGY_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-heat-sink-module,Heat Sink Module,INGREDIENT,THERMAL,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,THERMAL_Raw_1,1,THERMAL_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-thermal-detector,Thermal Detector,INGREDIENT,THERMAL,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,THERMAL_Raw_1,1,THERMAL_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-heat-generator,Heat Generator,INGREDIENT,THERMAL,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,THERMAL_Raw_1,1,THERMAL_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-thermal-regulator,Thermal Regulator,INGREDIENT,THERMAL,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,THERMAL_Raw_1,1,THERMAL_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-em-absorber,EM Absorber,INGREDIENT,ELECTROMAGNETIC,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,ELECTROMAGNETIC_Raw_1,1,ELECTROMAGNETIC_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-field-generator,Field Generator,INGREDIENT,ELECTROMAGNETIC,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,ELECTROMAGNETIC_Raw_1,1,ELECTROMAGNETIC_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-kinetic-payload-kit,Kinetic Payload Kit,INGREDIENT,WEAPONS,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-energy-payload-kit,Energy Payload Kit,INGREDIENT,WEAPONS,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-emp-payload-kit,EMP Payload Kit,INGREDIENT,WEAPONS,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-superchill-payload-kit,Superchill Payload Kit,INGREDIENT,WEAPONS,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-shockwave-payload-kit,Shockwave Payload Kit,INGREDIENT,WEAPONS,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-gray-goo-payload-kit,Gray Goo Payload Kit,INGREDIENT,WEAPONS,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-heat-payload-kit,Heat Payload Kit,INGREDIENT,WEAPONS,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-explosive-payload-kit,Explosive Payload Kit,INGREDIENT,WEAPONS,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-photon-payload-kit,Photon Payload Kit,INGREDIENT,WEAPONS,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-missile-guidance-core,Missile Guidance Core,INGREDIENT,PROPULSION,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,PROPULSION_Raw_1,1,PROPULSION_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-propulsion-unit,Propulsion Unit,INGREDIENT,PROPULSION,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,PROPULSION_Raw_1,1,PROPULSION_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-weapons-firing-controllers,WEAPONS (Firing Controllers),INGREDIENT,PROPULSION,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,PROPULSION_Raw_1,1,PROPULSION_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-rapidfire-controller,Rapidfire Controller,INGREDIENT,PROPULSION,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,PROPULSION_Raw_1,1,PROPULSION_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-cannon-breech,Cannon Breech,INGREDIENT,PROPULSION,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,PROPULSION_Raw_1,1,PROPULSION_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-scatterfire-controller,Scatterfire Controller,INGREDIENT,PROPULSION,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,PROPULSION_Raw_1,1,PROPULSION_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-burst-actuator,Burst Actuator,INGREDIENT,PROPULSION,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,PROPULSION_Raw_1,1,PROPULSION_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-beam-focusing-array,Beam Focusing Array,INGREDIENT,PROPULSION,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,PROPULSION_Raw_1,1,PROPULSION_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-ammunition-storage,Ammunition Storage,INGREDIENT,UTILITY,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,UTILITY_Raw_1,1,UTILITY_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-loading-mechanism,Loading Mechanism,INGREDIENT,UTILITY,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,UTILITY_Raw_1,1,UTILITY_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-cargo-bay,Cargo Bay,INGREDIENT,UTILITY,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,UTILITY_Raw_1,1,UTILITY_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-storage-controller,Storage Controller,INGREDIENT,UTILITY,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,UTILITY_Raw_1,1,UTILITY_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-fuel-tank,Fuel Tank,INGREDIENT,UTILITY,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,UTILITY_Raw_1,1,UTILITY_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-flow-regulator,Flow Regulator,INGREDIENT,UTILITY,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,UTILITY_Raw_1,1,UTILITY_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-passenger-quarters,Passenger Quarters,INGREDIENT,HABITAT,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,HABITAT_Raw_1,1,HABITAT_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-life-support,Life Support,INGREDIENT,HABITAT,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,HABITAT_Raw_1,1,HABITAT_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-living-quarters,Living Quarters,INGREDIENT,HABITAT,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,HABITAT_Raw_1,1,HABITAT_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-storage-bay,Storage Bay,INGREDIENT,HABITAT,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,HABITAT_Raw_1,1,HABITAT_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-inventory-controller,Inventory Controller,INGREDIENT,HABITAT,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,HABITAT_Raw_1,1,HABITAT_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-landing-platform,Landing Platform,INGREDIENT,HABITAT,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,HABITAT_Raw_1,1,HABITAT_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-guidance-system,Guidance System,INGREDIENT,HABITAT,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,HABITAT_Raw_1,1,HABITAT_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-fabrication-unit,Fabrication Unit,INGREDIENT,UTILITY,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,UTILITY_Raw_1,1,UTILITY_Raw_2,1,UTILITY_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-control-interface,Control Interface,INGREDIENT,HABITAT,,1,30,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,HABITAT_Raw_1,1,HABITAT_Raw_2,1,,,,,,,,,,,,,,,,,,
ingredient-advanced-hologram-matrix,Advanced Hologram Matrix,INGREDIENT,DEFENSIVE,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,DEFENSIVE_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-signature-scrambler,Signature Scrambler,INGREDIENT,DEFENSIVE,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,DEFENSIVE_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-enhanced-flare-matrix,Enhanced Flare Matrix,INGREDIENT,DEFENSIVE,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,DEFENSIVE_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-burst-controller,Burst Controller,INGREDIENT,DEFENSIVE,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,DEFENSIVE_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-advanced-nanobot-matrix,Advanced Nanobot Matrix,INGREDIENT,DEFENSIVE,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,DEFENSIVE_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-hull-repair-protocol,Hull Repair Protocol,INGREDIENT,DEFENSIVE,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,DEFENSIVE_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-targeting-system,Targeting System,INGREDIENT,DEFENSIVE,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,DEFENSIVE_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-advanced-rem-barrier,Advanced Rem Barrier,INGREDIENT,DEFENSIVE,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,DEFENSIVE_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-particle-deflector,Particle Deflector,INGREDIENT,DEFENSIVE,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,DEFENSIVE_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-enhanced-hull-matrix,Enhanced Hull Matrix,INGREDIENT,DEFENSIVE,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,DEFENSIVE_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-reinforcement-core,Reinforcement Core,INGREDIENT,DEFENSIVE,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,DEFENSIVE_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-structural-support,Structural Support,INGREDIENT,DEFENSIVE,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,DEFENSIVE_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-shield-emitter,Shield Emitter,INGREDIENT,DEFENSIVE,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,DEFENSIVE_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-field-controller,Field Controller,INGREDIENT,DEFENSIVE,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,DEFENSIVE_Raw_1,1,DEFENSIVE_Raw_2,1,DEFENSIVE_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-enhanced-energy-matrix,Enhanced Energy Matrix,INGREDIENT,ENERGY,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,ENERGY_Raw_1,1,ENERGY_Raw_2,1,ENERGY_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-capacitor-array,Capacitor Array,INGREDIENT,ENERGY,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,ENERGY_Raw_1,1,ENERGY_Raw_2,1,ENERGY_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-power-controller,Power Controller,INGREDIENT,ENERGY,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,ENERGY_Raw_1,1,ENERGY_Raw_2,1,ENERGY_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-advanced-cooling-array,Advanced Cooling Array,INGREDIENT,THERMAL,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,THERMAL_Raw_1,1,THERMAL_Raw_2,1,THERMAL_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-fire-retardant-system,Fire Retardant System,INGREDIENT,THERMAL,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,THERMAL_Raw_1,1,THERMAL_Raw_2,1,THERMAL_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-enhanced-heating-array,Enhanced Heating Array,INGREDIENT,THERMAL,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,THERMAL_Raw_1,1,THERMAL_Raw_2,1,THERMAL_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-temperature-controller,Temperature Controller,INGREDIENT,THERMAL,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,THERMAL_Raw_1,1,THERMAL_Raw_2,1,THERMAL_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-advanced-em-barrier,Advanced EM Barrier,INGREDIENT,ELECTROMAGNETIC,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,ELECTROMAGNETIC_Raw_1,1,ELECTROMAGNETIC_Raw_2,1,ELECTROMAGNETIC_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-pulse-dampener,Pulse Dampener,INGREDIENT,ELECTROMAGNETIC,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,ELECTROMAGNETIC_Raw_1,1,ELECTROMAGNETIC_Raw_2,1,ELECTROMAGNETIC_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-enhanced-scanner-core,Enhanced Scanner Core,INGREDIENT,ELECTROMAGNETIC,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,ELECTROMAGNETIC_Raw_1,1,ELECTROMAGNETIC_Raw_2,1,ELECTROMAGNETIC_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-data-analyzer,Data Analyzer,INGREDIENT,ELECTROMAGNETIC,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,ELECTROMAGNETIC_Raw_1,1,ELECTROMAGNETIC_Raw_2,1,ELECTROMAGNETIC_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-signal-processor,Signal Processor,INGREDIENT,ELECTROMAGNETIC,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,ELECTROMAGNETIC_Raw_1,1,ELECTROMAGNETIC_Raw_2,1,ELECTROMAGNETIC_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-enhanced-kinetic-core,Enhanced Kinetic Core,INGREDIENT,WEAPONS,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,WEAPONS_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-enhanced-energy-core,Enhanced Energy Core,INGREDIENT,WEAPONS,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,WEAPONS_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-enhanced-emp-core,Enhanced EMP Core,INGREDIENT,WEAPONS,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,WEAPONS_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-enhanced-superchill-core,Enhanced Superchill Core,INGREDIENT,WEAPONS,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,WEAPONS_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-enhanced-shockwave-core,Enhanced Shockwave Core,INGREDIENT,WEAPONS,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,WEAPONS_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-enhanced-gray-goo-core,Enhanced Gray Goo Core,INGREDIENT,WEAPONS,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,WEAPONS_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-enhanced-heat-core,Enhanced Heat Core,INGREDIENT,WEAPONS,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,WEAPONS_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-enhanced-explosive-core,Enhanced Explosive Core,INGREDIENT,WEAPONS,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,WEAPONS_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-enhanced-photon-core,Enhanced Photon Core,INGREDIENT,WEAPONS,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,WEAPONS_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-weapons-targeting,WEAPONS (Targeting),INGREDIENT,WEAPONS,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,WEAPONS_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-targeting-matrix,Targeting Matrix,INGREDIENT,WEAPONS,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,WEAPONS_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-heavy-targeting,Heavy Targeting,INGREDIENT,WEAPONS,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,WEAPONS_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-spread-targeting,Spread Targeting,INGREDIENT,WEAPONS,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,WEAPONS_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-burst-targeting,Burst Targeting,INGREDIENT,WEAPONS,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,WEAPONS_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-beam-targeting,Beam Targeting,INGREDIENT,WEAPONS,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,WEAPONS_Raw_1,1,WEAPONS_Raw_2,1,WEAPONS_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-advanced-guidance,Advanced Guidance,INGREDIENT,PROPULSION,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,PROPULSION_Raw_1,1,PROPULSION_Raw_2,1,PROPULSION_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-thruster-array,Thruster Array,INGREDIENT,PROPULSION,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,PROPULSION_Raw_1,1,PROPULSION_Raw_2,1,PROPULSION_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-flight-controller,Flight Controller,INGREDIENT,PROPULSION,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,PROPULSION_Raw_1,1,PROPULSION_Raw_2,1,PROPULSION_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-enhanced-maneuver-core,Enhanced Maneuver Core,INGREDIENT,PROPULSION,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,PROPULSION_Raw_1,1,PROPULSION_Raw_2,1,PROPULSION_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-attitude-control,Attitude Control,INGREDIENT,PROPULSION,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,PROPULSION_Raw_1,1,PROPULSION_Raw_2,1,PROPULSION_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-subwarp-drive,Subwarp Drive,INGREDIENT,PROPULSION,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,PROPULSION_Raw_1,1,PROPULSION_Raw_2,1,PROPULSION_Raw_3,1,,,,,,,,,,,,,,,,
ingredient-navigation-core,Navigation Core,INGREDIENT,PROPULSION,,2,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,PROPULSION_Raw_1,1,PROPULSION_Raw_2,1,PROPULSION_Raw_3,1,,,,,,,,,,,,,,,,
