OutputID,OutputName,OutputType,OutputTier,BuildingResourceTier,ConstructionTime,PlanetTypes,Factions,ResourceType,ProductionSteps,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7
magnet-processor-t1,Magnet Processor,BUILDING,1,2,60,Gas Giant,MUD;ONI;USTUR,Processing,1,Cobalt,23,Processing Matrix,20,Manganese,17,,,,,,,,
magnet-processor-t2,Magnet Processor,BUILDING,2,2,45,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Cobalt,28,Processing Matrix,24,Manganese,20,Bio Stabilizer,19,,,,,,
magnet-processor-t3,Magnet Processor,BUILDING,3,2,30,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Cobalt,33,Processing Matrix,29,Manganese,24,Bio Stabilizer,22,Heavy Alloy,21,,,,
magnet-processor-t4,Magnet Processor,BUILDING,4,2,25,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Cobalt,39,Processing Matrix,34,Manganese,29,Bio Stabilizer,27,Protective Coating,25,Utility Conduit,23,,
magnet-processor-t5,Magnet Processor,BUILDING,5,2,20,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Cobalt,46,Processing Matrix,40,Manganese,35,Bio Stabilizer,32,Framework,30,Utility Conduit,27,Thermal Catalyst,25
magnetic-accelerator-processor-t1,Magnetic Accelerator Processor,BUILDING,1,1,60,Barren Planet,MUD;ONI;USTUR,Processing,1,Core Stabilizer,25,Structural Shell,22,Transfer Lines,19,,,,,,,,
magnetic-accelerator-processor-t2,Magnetic Accelerator Processor,BUILDING,2,1,45,Dark Planet,MUD;ONI;USTUR,Processing,1,Core Stabilizer,30,Structural Shell,26,Transfer Lines,23,Pump Assembly,21,,,,,,
magnetic-accelerator-processor-t3,Magnetic Accelerator Processor,BUILDING,3,1,30,Ice Giant,MUD;ONI;USTUR,Processing,1,Core Stabilizer,36,Structural Shell,30,Transfer Lines,27,Pump Assembly,25,Barrier Material,23,,,,
magnetic-accelerator-processor-t4,Magnetic Accelerator Processor,BUILDING,4,1,25,Gas Giant,MUD;ONI;USTUR,Processing,1,Core Stabilizer,43,Structural Shell,36,Transfer Lines,32,Pump Assembly,30,Barrier Material,28,Sensor Array,25,,
magnetic-accelerator-processor-t5,Magnetic Accelerator Processor,BUILDING,5,1,20,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Core Stabilizer,52,Structural Shell,42,Transfer Lines,39,Pump Assembly,35,Barrier Material,33,Sensor Array,30,Generator Coils,27
magnetic-gripper-processor-t1,Magnetic Gripper Processor,BUILDING,1,2,60,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Current Limiter,23,Processing Matrix,20,Cobalt,17,,,,,,,,
magnetic-gripper-processor-t2,Magnetic Gripper Processor,BUILDING,2,2,45,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Current Limiter,28,Processing Matrix,24,Cobalt,20,Thermal Catalyst,19,,,,,,
magnetic-gripper-processor-t3,Magnetic Gripper Processor,BUILDING,3,2,30,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Current Limiter,33,Processing Matrix,29,Cobalt,24,Thermal Catalyst,23,Reactive Coating,21,,,,
magnetic-gripper-processor-t4,Magnetic Gripper Processor,BUILDING,4,2,25,Barren Planet,MUD;ONI;USTUR,Processing,1,Current Limiter,40,Processing Matrix,35,Cobalt,28,Thermal Catalyst,28,Reactive Coating,25,Climate Controller,23,,
magnetic-gripper-processor-t5,Magnetic Gripper Processor,BUILDING,5,2,20,Dark Planet,MUD;ONI;USTUR,Processing,1,Current Limiter,47,Processing Matrix,42,Cobalt,33,Thermal Catalyst,33,Reactive Coating,30,Climate Controller,27,Utility Conduit,25
maneuver-control-core-processor-t1,Maneuver Control Core Processor,BUILDING,1,3,60,Ice Giant,MUD;ONI;USTUR,Processing,1,Steel,21,Aerogel,18,Capacitor Matrix Core,15,,,,,,,,
maneuver-control-core-processor-t2,Maneuver Control Core Processor,BUILDING,2,3,45,Gas Giant,MUD;ONI;USTUR,Processing,1,Steel,25,Aerogel,21,Capacitor Matrix Core,18,Platinum,17,,,,,,
maneuver-control-core-processor-t3,Maneuver Control Core Processor,BUILDING,3,3,30,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Steel,29,Aerogel,25,Capacitor Matrix Core,22,Platinum,21,Neural Interface,19,,,,
maneuver-control-core-processor-t4,Maneuver Control Core Processor,BUILDING,4,3,25,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Steel,35,Aerogel,29,Capacitor Matrix Core,27,Platinum,25,Neural Interface,23,Plasma Cell,21,,
maneuver-control-core-processor-t5,Maneuver Control Core Processor,BUILDING,5,3,20,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Steel,41,Aerogel,35,Capacitor Matrix Core,32,Platinum,30,Neural Interface,27,Plasma Cell,26,Warp Control Core,23
manganese-processor-t1,Manganese Processor,BUILDING,1,2,60,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Processing Matrix,23,Crystal Matrix,20,Cobalt,17,,,,,,,,
manganese-processor-t2,Manganese Processor,BUILDING,2,2,45,Barren Planet,MUD;ONI;USTUR,Processing,1,Processing Matrix,28,Crystal Matrix,24,Cobalt,20,Climate Controller,19,,,,,,
manganese-processor-t3,Manganese Processor,BUILDING,3,2,30,Dark Planet,MUD;ONI;USTUR,Processing,1,Processing Matrix,33,Crystal Matrix,29,Cobalt,24,Climate Controller,23,Manganese,21,,,,
manganese-processor-t4,Manganese Processor,BUILDING,4,2,25,Ice Giant,MUD;ONI;USTUR,Processing,1,Processing Matrix,40,Crystal Matrix,34,Cobalt,29,Climate Controller,28,Manganese,25,Proximity Detector,23,,
manganese-processor-t5,Manganese Processor,BUILDING,5,2,20,Gas Giant,MUD;ONI;USTUR,Processing,1,Processing Matrix,47,Crystal Matrix,41,Cobalt,35,Climate Controller,33,Manganese,30,Boron,28,Bio Stabilizer,25
matter-containment-processor-t1,Matter Containment Processor,BUILDING,1,2,60,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Thermal Catalyst,23,Crystal Matrix,20,Climate Controller,17,,,,,,,,
matter-containment-processor-t2,Matter Containment Processor,BUILDING,2,2,45,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Thermal Catalyst,28,Crystal Matrix,24,Climate Controller,21,Current Limiter,19,,,,,,
matter-containment-processor-t3,Matter Containment Processor,BUILDING,3,2,30,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Thermal Catalyst,33,Crystal Matrix,29,Climate Controller,25,Current Limiter,23,Reactive Coating,21,,,,
matter-containment-processor-t4,Matter Containment Processor,BUILDING,4,2,25,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Thermal Catalyst,40,Crystal Matrix,35,Climate Controller,30,Current Limiter,28,Reactive Coating,25,Cobalt,23,,
matter-containment-processor-t5,Matter Containment Processor,BUILDING,5,2,20,Barren Planet,MUD;ONI;USTUR,Processing,1,Thermal Catalyst,47,Crystal Matrix,41,Climate Controller,36,Current Limiter,33,Reactive Coating,30,Cobalt,27,Manganese,25
medical-hub-core-processor-t1,Medical Hub Core Processor,BUILDING,1,3,60,Dark Planet,MUD;ONI;USTUR,Processing,1,Aerogel,21,Capacitor Matrix Core,18,Steel,15,,,,,,,,
medical-hub-core-processor-t2,Medical Hub Core Processor,BUILDING,2,3,45,Ice Giant,MUD;ONI;USTUR,Processing,1,Aerogel,25,Capacitor Matrix Core,22,Steel,18,Platinum,17,,,,,,
medical-hub-core-processor-t3,Medical Hub Core Processor,BUILDING,3,3,30,Gas Giant,MUD;ONI;USTUR,Processing,1,Aerogel,30,Capacitor Matrix Core,27,Steel,22,Platinum,21,EMP Matrix Core,19,,,,
medical-hub-core-processor-t4,Medical Hub Core Processor,BUILDING,4,3,25,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Aerogel,36,Capacitor Matrix Core,33,Steel,26,Platinum,26,EMP Matrix Core,23,Palladium Conductor,21,,
medical-hub-core-processor-t5,Medical Hub Core Processor,BUILDING,5,3,20,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Aerogel,42,Capacitor Matrix Core,40,Steel,31,Platinum,31,EMP Matrix Core,28,Palladium Conductor,26,Palladium,23
medical-nanites-processor-t1,Medical Nanites Processor,BUILDING,1,2,60,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Thermal Catalyst,23,Climate Controller,20,Bio Stabilizer,17,,,,,,,,
medical-nanites-processor-t2,Medical Nanites Processor,BUILDING,2,2,45,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Thermal Catalyst,28,Climate Controller,24,Bio Stabilizer,21,Cobalt,19,,,,,,
medical-nanites-processor-t3,Medical Nanites Processor,BUILDING,3,2,30,Barren Planet,MUD;ONI;USTUR,Processing,1,Thermal Catalyst,33,Climate Controller,29,Bio Stabilizer,25,Cobalt,23,Processing Matrix,21,,,,
medical-nanites-processor-t4,Medical Nanites Processor,BUILDING,4,2,25,Dark Planet,MUD;ONI;USTUR,Processing,1,Thermal Catalyst,39,Climate Controller,35,Bio Stabilizer,30,Cobalt,27,Processing Matrix,25,Reactive Coating,23,,
medical-nanites-processor-t5,Medical Nanites Processor,BUILDING,5,2,20,Ice Giant,MUD;ONI;USTUR,Processing,1,Thermal Catalyst,46,Climate Controller,41,Bio Stabilizer,35,Cobalt,32,Processing Matrix,30,Reactive Coating,28,Utility Conduit,25
mega-framework-core-processor-t1,Mega Framework Core Processor,BUILDING,1,4,60,Gas Giant,MUD;ONI;USTUR,Processing,1,Abyssal Energy Core,19,Electromagnetic Resonator,16,Quantum Processor,13,,,,,,,,
mega-framework-core-processor-t2,Mega Framework Core Processor,BUILDING,2,4,45,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Abyssal Energy Core,23,Electromagnetic Resonator,19,Quantum Processor,16,Energy Substrate,15,,,,,,
mega-framework-core-processor-t3,Mega Framework Core Processor,BUILDING,3,4,30,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Abyssal Energy Core,27,Electromagnetic Resonator,23,Quantum Processor,19,Energy Substrate,18,Iridium Armor Plating,17,,,,
mega-framework-core-processor-t4,Mega Framework Core Processor,BUILDING,4,4,25,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Abyssal Energy Core,32,Electromagnetic Resonator,27,Quantum Processor,23,Energy Substrate,21,Iridium Armor Plating,21,Radiation Absorber,19,,
mega-framework-core-processor-t5,Mega Framework Core Processor,BUILDING,5,4,20,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Abyssal Energy Core,38,Electromagnetic Resonator,32,Quantum Processor,28,Energy Substrate,25,Iridium Armor Plating,25,Radiation Absorber,23,Launch Control Core,21
mine-control-core-processor-t1,Mine Control Core Processor,BUILDING,1,3,60,Barren Planet,MUD;ONI;USTUR,Processing,1,Aerogel,21,Capacitor Matrix Core,18,Platinum,15,,,,,,,,
mine-control-core-processor-t2,Mine Control Core Processor,BUILDING,2,3,45,Dark Planet,MUD;ONI;USTUR,Processing,1,Aerogel,25,Capacitor Matrix Core,22,Platinum,18,Steel,17,,,,,,
mine-control-core-processor-t3,Mine Control Core Processor,BUILDING,3,3,30,Ice Giant,MUD;ONI;USTUR,Processing,1,Aerogel,30,Capacitor Matrix Core,26,Platinum,22,Steel,21,Fuel Control Core,19,,,,
mine-control-core-processor-t4,Mine Control Core Processor,BUILDING,4,3,25,Gas Giant,MUD;ONI;USTUR,Processing,1,Aerogel,35,Capacitor Matrix Core,31,Platinum,27,Steel,25,Fuel Control Core,22,Sublight Matrix Core,21,,
mine-control-core-processor-t5,Mine Control Core Processor,BUILDING,5,3,20,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Aerogel,42,Capacitor Matrix Core,37,Platinum,33,Steel,30,Fuel Control Core,27,Sublight Matrix Core,26,Energy Crystal Matrix,23
mining-interface-processor-t1,Mining Interface Processor,BUILDING,1,1,60,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Heat Circulation Pipes,25,Structural Shell,22,Field Coils,19,,,,,,,,
mining-interface-processor-t2,Mining Interface Processor,BUILDING,2,1,45,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Heat Circulation Pipes,30,Structural Shell,26,Field Coils,23,Exotic Matter Core,21,,,,,,
mining-interface-processor-t3,Mining Interface Processor,BUILDING,3,1,30,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Heat Circulation Pipes,35,Structural Shell,31,Field Coils,28,Exotic Matter Core,25,Flow Controller,23,,,,
mining-interface-processor-t4,Mining Interface Processor,BUILDING,4,1,25,Barren Planet,MUD;ONI;USTUR,Processing,1,Heat Circulation Pipes,42,Structural Shell,37,Field Coils,33,Exotic Matter Core,29,Flow Controller,28,Heat Exchange Coils,25,,
mining-interface-processor-t5,Mining Interface Processor,BUILDING,5,1,20,Dark Planet,MUD;ONI;USTUR,Processing,1,Heat Circulation Pipes,49,Structural Shell,43,Field Coils,39,Exotic Matter Core,35,Flow Controller,33,Heat Exchange Coils,29,Sensor Array,27
monitoring-circuits-processor-t1,Monitoring Circuits Processor,BUILDING,1,1,60,Ice Giant,MUD;ONI;USTUR,Processing,1,Transfer Lines,25,Sensor Array,22,Structural Shell,19,,,,,,,,
monitoring-circuits-processor-t2,Monitoring Circuits Processor,BUILDING,2,1,45,Gas Giant,MUD;ONI;USTUR,Processing,1,Transfer Lines,30,Sensor Array,26,Structural Shell,23,Exotic Matter Core,21,,,,,,
monitoring-circuits-processor-t3,Monitoring Circuits Processor,BUILDING,3,1,30,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Transfer Lines,36,Sensor Array,31,Structural Shell,28,Exotic Matter Core,25,Barrier Material,23,,,,
monitoring-circuits-processor-t4,Monitoring Circuits Processor,BUILDING,4,1,25,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Transfer Lines,42,Sensor Array,37,Structural Shell,33,Exotic Matter Core,30,Barrier Material,27,Generator Coils,25,,
monitoring-circuits-processor-t5,Monitoring Circuits Processor,BUILDING,5,1,20,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Transfer Lines,49,Sensor Array,44,Structural Shell,39,Exotic Matter Core,35,Barrier Material,32,Generator Coils,30,Core Stabilizer,27
multi-drive-core-processor-t1,Multi Drive Core Processor,BUILDING,1,2,60,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Heat Dissipator,23,Copper,20,Climate Controller,17,,,,,,,,
multi-drive-core-processor-t2,Multi Drive Core Processor,BUILDING,2,2,45,Barren Planet,MUD;ONI;USTUR,Processing,1,Heat Dissipator,28,Structural Joint,24,Climate Controller,21,Reactive Coating,19,,,,,,
multi-drive-core-processor-t3,Multi Drive Core Processor,BUILDING,3,2,30,Dark Planet,MUD;ONI;USTUR,Processing,1,Heat Dissipator,33,Hydrocarbon,29,Climate Controller,25,Reactive Coating,23,Utility Conduit,21,,,,
multi-drive-core-processor-t4,Multi Drive Core Processor,BUILDING,4,2,25,Ice Giant,MUD;ONI;USTUR,Processing,1,Heat Dissipator,39,Load Bearing Beams,34,Climate Controller,29,Reactive Coating,27,Utility Conduit,25,Cobalt,23,,
multi-drive-core-processor-t5,Multi Drive Core Processor,BUILDING,5,2,20,Gas Giant,MUD;ONI;USTUR,Processing,1,Heat Dissipator,47,Inert Gas Canisters,41,Climate Controller,35,Reactive Coating,33,Utility Conduit,29,Cobalt,28,Manganese,25
nanomaterial-base-processor-t1,Nanomaterial Base Processor,BUILDING,1,1,60,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Barrier Material,25,Structural Shell,22,Core Stabilizer,19,,,,,,,,
nanomaterial-base-processor-t2,Nanomaterial Base Processor,BUILDING,2,1,45,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Barrier Material,30,Structural Shell,26,Core Stabilizer,23,Field Coils,21,,,,,,
nanomaterial-base-processor-t3,Nanomaterial Base Processor,BUILDING,3,1,30,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Barrier Material,35,Structural Shell,31,Core Stabilizer,28,Field Coils,25,Heat Sensor,23,,,,
nanomaterial-base-processor-t4,Nanomaterial Base Processor,BUILDING,4,1,25,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Barrier Material,42,Structural Shell,37,Core Stabilizer,34,Field Coils,30,Heat Sensor,27,Pump Assembly,25,,
nanomaterial-base-processor-t5,Nanomaterial Base Processor,BUILDING,5,1,20,Barren Planet,MUD;ONI;USTUR,Processing,1,Barrier Material,50,Structural Shell,44,Core Stabilizer,40,Field Coils,36,Heat Sensor,32,Pump Assembly,30,Exotic Matter Core,27
navigation-control-core-processor-t1,Navigation Control Core Processor,BUILDING,1,4,60,Dark Planet,MUD;ONI;USTUR,Processing,1,Electromagnetic Resonator,19,Abyssal Energy Core,16,Kinetic Support Matrix,13,,,,,,,,
navigation-control-core-processor-t2,Navigation Control Core Processor,BUILDING,2,4,45,Ice Giant,MUD;ONI;USTUR,Processing,1,Electromagnetic Resonator,23,Abyssal Energy Core,19,Kinetic Support Matrix,16,Energy Substrate,15,,,,,,
navigation-control-core-processor-t3,Navigation Control Core Processor,BUILDING,3,4,30,Gas Giant,MUD;ONI;USTUR,Processing,1,Electromagnetic Resonator,27,Abyssal Energy Core,23,Kinetic Support Matrix,19,Energy Substrate,18,Launch Control Core,17,,,,
navigation-control-core-processor-t4,Navigation Control Core Processor,BUILDING,4,4,25,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Electromagnetic Resonator,33,Abyssal Energy Core,28,Kinetic Support Matrix,23,Energy Substrate,21,Launch Control Core,20,Kinetic Stabilizer Core,19,,
navigation-control-core-processor-t5,Navigation Control Core Processor,BUILDING,5,4,20,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Electromagnetic Resonator,40,Abyssal Energy Core,33,Kinetic Support Matrix,27,Energy Substrate,25,Launch Control Core,24,Kinetic Stabilizer Core,23,Quantum Processor,21
neodymium-magnets-processor-t1,Neodymium Magnets Processor,BUILDING,1,1,60,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Transfer Lines,25,Sensor Array,22,Protective Coating,19,,,,,,,,
neodymium-magnets-processor-t2,Neodymium Magnets Processor,BUILDING,2,1,45,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Transfer Lines,29,Sensor Array,26,Protective Coating,22,Core Stabilizer,21,,,,,,
neodymium-magnets-processor-t3,Neodymium Magnets Processor,BUILDING,3,1,30,Barren Planet,MUD;ONI;USTUR,Processing,1,Transfer Lines,34,Sensor Array,31,Protective Coating,26,Core Stabilizer,25,Barrier Material,23,,,,
neodymium-magnets-processor-t4,Neodymium Magnets Processor,BUILDING,4,1,25,Dark Planet,MUD;ONI;USTUR,Processing,1,Transfer Lines,41,Sensor Array,37,Protective Coating,31,Core Stabilizer,30,Barrier Material,27,Generator Coils,25,,
neodymium-magnets-processor-t5,Neodymium Magnets Processor,BUILDING,5,1,20,Ice Giant,MUD;ONI;USTUR,Processing,1,Transfer Lines,49,Sensor Array,45,Protective Coating,37,Core Stabilizer,36,Barrier Material,32,Generator Coils,30,Pump Assembly,27
neon-buffer-processor-t1,Neon Buffer Processor,BUILDING,1,3,60,Gas Giant,MUD;ONI;USTUR,Processing,1,Capacitor Matrix Core,21,Platinum,18,Aerogel,15,,,,,,,,
neon-buffer-processor-t2,Neon Buffer Processor,BUILDING,2,3,45,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Capacitor Matrix Core,26,Platinum,22,Aerogel,18,Steel,17,,,,,,
neon-buffer-processor-t3,Neon Buffer Processor,BUILDING,3,3,30,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Capacitor Matrix Core,31,Platinum,27,Aerogel,22,Steel,20,Energy Management Hub,19,,,,
neon-buffer-processor-t4,Neon Buffer Processor,BUILDING,4,3,25,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Capacitor Matrix Core,37,Platinum,32,Aerogel,26,Steel,24,Energy Management Hub,23,Fuel Control Core,21,,
neon-buffer-processor-t5,Neon Buffer Processor,BUILDING,5,3,20,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Capacitor Matrix Core,44,Platinum,39,Aerogel,30,Steel,29,Energy Management Hub,28,Fuel Control Core,25,EMP Matrix Core,23
ochre-ingot-processor-t1,Ochre Ingot Processor,BUILDING,1,4,60,Barren Planet,MUD;ONI;USTUR,Processing,1,Abyssal Energy Core,19,Electromagnetic Resonator,16,Quantum Processor,13,,,,,,,,
ochre-ingot-processor-t2,Ochre Ingot Processor,BUILDING,2,4,45,Dark Planet,MUD;ONI;USTUR,Processing,1,Abyssal Energy Core,23,Electromagnetic Resonator,20,Quantum Processor,15,Dodiline Matrix,15,,,,,,
ochre-ingot-processor-t3,Ochre Ingot Processor,BUILDING,3,4,30,Ice Giant,MUD;ONI;USTUR,Processing,1,Abyssal Energy Core,28,Electromagnetic Resonator,24,Quantum Processor,18,Dodiline Matrix,18,Energy Substrate,17,,,,
ochre-ingot-processor-t4,Ochre Ingot Processor,BUILDING,4,4,25,Gas Giant,MUD;ONI;USTUR,Processing,1,Abyssal Energy Core,33,Electromagnetic Resonator,29,Quantum Processor,22,Dodiline Matrix,22,Energy Substrate,21,Iridium,19,,
ochre-ingot-processor-t5,Ochre Ingot Processor,BUILDING,5,4,20,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Abyssal Energy Core,39,Electromagnetic Resonator,35,Quantum Processor,26,Dodiline Matrix,26,Energy Substrate,25,Iridium,23,Kinetic Support Matrix,21
ochre-weapon-frame-processor-t1,Ochre Weapon Frame Processor,BUILDING,1,4,60,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Abyssal Energy Core,19,Electromagnetic Resonator,16,Iridium,13,,,,,,,,
ochre-weapon-frame-processor-t2,Ochre Weapon Frame Processor,BUILDING,2,4,45,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Abyssal Energy Core,23,Electromagnetic Resonator,20,Iridium,16,Energy Substrate,15,,,,,,
ochre-weapon-frame-processor-t3,Ochre Weapon Frame Processor,BUILDING,3,4,30,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Abyssal Energy Core,28,Electromagnetic Resonator,24,Iridium,19,Energy Substrate,18,Dodiline Matrix,17,,,,
ochre-weapon-frame-processor-t4,Ochre Weapon Frame Processor,BUILDING,4,4,25,Barren Planet,MUD;ONI;USTUR,Processing,1,Abyssal Energy Core,34,Electromagnetic Resonator,29,Iridium,23,Energy Substrate,22,Dodiline Matrix,20,Radiation Absorber,19,,
ochre-weapon-frame-processor-t5,Ochre Weapon Frame Processor,BUILDING,5,4,20,Dark Planet,MUD;ONI;USTUR,Processing,1,Abyssal Energy Core,41,Electromagnetic Resonator,35,Iridium,28,Energy Substrate,26,Dodiline Matrix,24,Radiation Absorber,23,Fire Control Core,21
opal-defense-matrix-processor-t1,Opal Defense Matrix Processor,BUILDING,1,5,60,Ice Giant,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,17,Energy Network Core,14,Utility Integration Core,11,,,,,,,,
opal-defense-matrix-processor-t2,Opal Defense Matrix Processor,BUILDING,2,5,45,Gas Giant,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,20,Energy Network Core,17,Utility Integration Core,13,Living Metal Network,13,,,,,,
opal-defense-matrix-processor-t3,Opal Defense Matrix Processor,BUILDING,3,5,30,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,24,Energy Network Core,21,Utility Integration Core,16,Living Metal Network,16,Lunar Energy Matrix,15,,,,
opal-defense-matrix-processor-t4,Opal Defense Matrix Processor,BUILDING,4,5,25,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,28,Energy Network Core,26,Utility Integration Core,19,Living Metal Network,19,Lunar Energy Matrix,18,Processing Integration Core,17,,
opal-defense-matrix-processor-t5,Opal Defense Matrix Processor,BUILDING,5,5,20,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,34,Energy Network Core,31,Utility Integration Core,23,Living Metal Network,23,Lunar Energy Matrix,22,Processing Integration Core,21,Strange Emitter,19
opal-utility-matrix-processor-t1,Opal Utility Matrix Processor,BUILDING,1,5,60,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,17,Fusion Energy Core,14,Living Metal Network,11,,,,,,,,
opal-utility-matrix-processor-t2,Opal Utility Matrix Processor,BUILDING,2,5,45,Barren Planet,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,20,Fusion Energy Core,17,Living Metal Network,13,Energy Network Core,13,,,,,,
opal-utility-matrix-processor-t3,Opal Utility Matrix Processor,BUILDING,3,5,30,Dark Planet,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,24,Fusion Energy Core,20,Living Metal Network,15,Energy Network Core,16,Strange Emitter,15,,,,
opal-utility-matrix-processor-t4,Opal Utility Matrix Processor,BUILDING,4,5,25,Ice Giant,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,28,Fusion Energy Core,24,Living Metal Network,18,Energy Network Core,20,Strange Emitter,18,Utility Integration Core,17,,
opal-utility-matrix-processor-t5,Opal Utility Matrix Processor,BUILDING,5,5,20,Gas Giant,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,33,Fusion Energy Core,29,Living Metal Network,22,Energy Network Core,24,Strange Emitter,22,Utility Integration Core,20,Processing Platform Core,19
opal-weapon-core-processor-t1,Opal Weapon Core Processor,BUILDING,1,5,60,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,17,Lunar Energy Matrix,14,Living Metal Network,11,,,,,,,,
opal-weapon-core-processor-t2,Opal Weapon Core Processor,BUILDING,2,5,45,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,20,Lunar Energy Matrix,17,Living Metal Network,14,Processing Platform Core,13,,,,,,
opal-weapon-core-processor-t3,Opal Weapon Core Processor,BUILDING,3,5,30,Volcanic Planet,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,24,Lunar Energy Matrix,20,Living Metal Network,17,Processing Platform Core,15,Processing Integration Core,15,,,,
opal-weapon-core-processor-t4,Opal Weapon Core Processor,BUILDING,4,5,25,Terrestrial Planet,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,29,Lunar Energy Matrix,24,Living Metal Network,20,Processing Platform Core,18,Processing Integration Core,18,Super Conductor,17,,
opal-weapon-core-processor-t5,Opal Weapon Core Processor,BUILDING,5,5,20,Barren Planet,MUD;ONI;USTUR,Processing,1,Assembly Control Matrix,35,Lunar Energy Matrix,28,Living Metal Network,24,Processing Platform Core,22,Processing Integration Core,21,Super Conductor,21,Fusion Energy Core,19
optical-components-processor-t1,Optical Components Processor,BUILDING,1,1,60,Dark Planet,MUD;ONI;USTUR,Processing,1,Field Coils,25,Exotic Matter Core,22,Protective Coating,19,,,,,,,,
optical-components-processor-t2,Optical Components Processor,BUILDING,2,1,45,Ice Giant,MUD;ONI;USTUR,Processing,1,Field Coils,30,Exotic Matter Core,26,Protective Coating,23,Core Stabilizer,21,,,,,,
optical-components-processor-t3,Optical Components Processor,BUILDING,3,1,30,Gas Giant,MUD;ONI;USTUR,Processing,1,Field Coils,36,Exotic Matter Core,31,Protective Coating,28,Core Stabilizer,25,Barrier Material,23,,,,
optical-components-processor-t4,Optical Components Processor,BUILDING,4,1,25,System Asteroid Belt,MUD;ONI;USTUR,Processing,1,Field Coils,43,Exotic Matter Core,36,Protective Coating,33,Core Stabilizer,30,Barrier Material,27,Flow Controller,25,,
optical-components-processor-t5,Optical Components Processor,BUILDING,5,1,20,Oceanic Planet,MUD;ONI;USTUR,Processing,1,Field Coils,51,Exotic Matter Core,42,Protective Coating,40,Core Stabilizer,36,Barrier Material,32,Flow Controller,30,Heat Sensor,27
