"OutputID","OutputName","OutputType","OutputTier","ConstructionTime","PlanetTypes","Factions","ResourceType","FunctionalPurpose","UsageCategory","Ingredient1","Quantity1","Ingredient2","Quantity2","Ingredient3","Quantity3","Ingredient4","Quantity4","Ingredient5","Quantity5","Ingredient6","Quantity6","Ingredient7","Quantity7","Ingredient8","Quantity8","Ingredient9","Quantity9","CompletionStatus","InternalRecipeID"
"ship-component-power-core-m-t3","Power Core M T3","SHIP_COMPONENTS","3","1500","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","153"
"ship-component-power-core-m-t4","Power Core M T4","SHIP_COMPONENTS","4","3000","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","154"
"ship-component-power-core-m-t5","Power Core M T5","SHIP_COMPONENTS","5","6000","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","155"
"ship-component-power-core-l-t1","Power Core L T1","SHIP_COMPONENTS","1","360","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","156"
"ship-component-power-core-l-t2","Power Core L T2","SHIP_COMPONENTS","2","720","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","157"
"ship-component-power-core-l-t3","Power Core L T3","SHIP_COMPONENTS","3","1800","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","158"
"ship-component-power-core-l-t4","Power Core L T4","SHIP_COMPONENTS","4","3600","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","159"
"ship-component-power-core-l-t5","Power Core L T5","SHIP_COMPONENTS","5","7200","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","160"
"ship-component-power-core-cap-t1","Power Core CAP T1","SHIP_COMPONENTS","1","420","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","161"
"ship-component-power-core-cap-t2","Power Core CAP T2","SHIP_COMPONENTS","2","840","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","162"
"ship-component-power-core-cap-t3","Power Core CAP T3","SHIP_COMPONENTS","3","2100","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","163"
"ship-component-power-core-cap-t4","Power Core CAP T4","SHIP_COMPONENTS","4","4200","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","164"
"ship-component-power-core-cap-t5","Power Core CAP T5","SHIP_COMPONENTS","5","8400","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","165"
"ship-component-power-core-cmd-t1","Power Core CMD T1","SHIP_COMPONENTS","1","480","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","166"
"ship-component-power-core-cmd-t2","Power Core CMD T2","SHIP_COMPONENTS","2","960","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","167"
"ship-component-power-core-cmd-t3","Power Core CMD T3","SHIP_COMPONENTS","3","2400","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","168"
"ship-component-power-core-cmd-t4","Power Core CMD T4","SHIP_COMPONENTS","4","4800","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","169"
"ship-component-power-core-cmd-t5","Power Core CMD T5","SHIP_COMPONENTS","5","9600","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","170"
"ship-component-power-core-class8-t1","Power Core CLASS8 T1","SHIP_COMPONENTS","1","540","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","171"
"ship-component-power-core-class8-t2","Power Core CLASS8 T2","SHIP_COMPONENTS","2","1080","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","172"
"ship-component-power-core-class8-t3","Power Core CLASS8 T3","SHIP_COMPONENTS","3","2700","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","173"
"ship-component-power-core-class8-t4","Power Core CLASS8 T4","SHIP_COMPONENTS","4","5400","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","174"
"ship-component-power-core-class8-t5","Power Core CLASS8 T5","SHIP_COMPONENTS","5","10800","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","175"
"ship-component-power-core-ttn-t1","Power Core TTN T1","SHIP_COMPONENTS","1","600","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","176"
"ship-component-power-core-ttn-t2","Power Core TTN T2","SHIP_COMPONENTS","2","1200","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","177"
"ship-component-power-core-ttn-t3","Power Core TTN T3","SHIP_COMPONENTS","3","3000","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","178"
"ship-component-power-core-ttn-t4","Power Core TTN T4","SHIP_COMPONENTS","4","6000","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","179"
"ship-component-power-core-ttn-t5","Power Core TTN T5","SHIP_COMPONENTS","5","12000","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","180"
"ship-component-scanner-array-xxs-t1","Scanner Array XXS T1","SHIP_COMPONENTS","1","120","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","181"
"ship-component-scanner-array-xxs-t2","Scanner Array XXS T2","SHIP_COMPONENTS","2","240","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","182"
"ship-component-scanner-array-xxs-t3","Scanner Array XXS T3","SHIP_COMPONENTS","3","600","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","183"
"ship-component-scanner-array-xxs-t4","Scanner Array XXS T4","SHIP_COMPONENTS","4","1200","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","184"
"ship-component-scanner-array-xxs-t5","Scanner Array XXS T5","SHIP_COMPONENTS","5","2400","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","185"
"ship-component-scanner-array-xs-t1","Scanner Array XS T1","SHIP_COMPONENTS","1","180","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","186"
"ship-component-scanner-array-xs-t2","Scanner Array XS T2","SHIP_COMPONENTS","2","360","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","187"
"ship-component-scanner-array-xs-t3","Scanner Array XS T3","SHIP_COMPONENTS","3","900","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","188"
"ship-component-scanner-array-xs-t4","Scanner Array XS T4","SHIP_COMPONENTS","4","1800","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","189"
"ship-component-scanner-array-xs-t5","Scanner Array XS T5","SHIP_COMPONENTS","5","3600","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","190"
"ship-component-scanner-array-s-t1","Scanner Array S T1","SHIP_COMPONENTS","1","240","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","191"
"ship-component-scanner-array-s-t2","Scanner Array S T2","SHIP_COMPONENTS","2","480","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","192"
"ship-component-scanner-array-s-t3","Scanner Array S T3","SHIP_COMPONENTS","3","1200","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","193"
"ship-component-scanner-array-s-t4","Scanner Array S T4","SHIP_COMPONENTS","4","2400","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","194"
"ship-component-scanner-array-s-t5","Scanner Array S T5","SHIP_COMPONENTS","5","4800","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","195"
"ship-component-scanner-array-m-t1","Scanner Array M T1","SHIP_COMPONENTS","1","300","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","196"
"ship-component-scanner-array-m-t2","Scanner Array M T2","SHIP_COMPONENTS","2","600","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","197"
"ship-component-scanner-array-m-t3","Scanner Array M T3","SHIP_COMPONENTS","3","1500","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","198"
"ship-component-scanner-array-m-t4","Scanner Array M T4","SHIP_COMPONENTS","4","3000","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","199"
"ship-component-scanner-array-m-t5","Scanner Array M T5","SHIP_COMPONENTS","5","6000","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","200"
"ship-component-scanner-array-l-t1","Scanner Array L T1","SHIP_COMPONENTS","1","360","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","201"
"ship-component-scanner-array-l-t2","Scanner Array L T2","SHIP_COMPONENTS","2","720","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","202"
"ship-component-scanner-array-l-t3","Scanner Array L T3","SHIP_COMPONENTS","3","1800","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","203"
"ship-component-scanner-array-l-t4","Scanner Array L T4","SHIP_COMPONENTS","4","3600","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","204"
"ship-component-scanner-array-l-t5","Scanner Array L T5","SHIP_COMPONENTS","5","7200","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","205"
"ship-component-scanner-array-cap-t1","Scanner Array CAP T1","SHIP_COMPONENTS","1","420","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","206"
"ship-component-scanner-array-cap-t2","Scanner Array CAP T2","SHIP_COMPONENTS","2","840","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","207"
"ship-component-scanner-array-cap-t3","Scanner Array CAP T3","SHIP_COMPONENTS","3","2100","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","208"
"ship-component-scanner-array-cap-t4","Scanner Array CAP T4","SHIP_COMPONENTS","4","4200","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","209"
"ship-component-scanner-array-cap-t5","Scanner Array CAP T5","SHIP_COMPONENTS","5","8400","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","210"
"ship-component-scanner-array-cmd-t1","Scanner Array CMD T1","SHIP_COMPONENTS","1","480","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","211"
"ship-component-scanner-array-cmd-t2","Scanner Array CMD T2","SHIP_COMPONENTS","2","960","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","212"
"ship-component-scanner-array-cmd-t3","Scanner Array CMD T3","SHIP_COMPONENTS","3","2400","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","213"
"ship-component-scanner-array-cmd-t4","Scanner Array CMD T4","SHIP_COMPONENTS","4","4800","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","214"
"ship-component-scanner-array-cmd-t5","Scanner Array CMD T5","SHIP_COMPONENTS","5","9600","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","215"
"ship-component-scanner-array-class8-t1","Scanner Array CLASS8 T1","SHIP_COMPONENTS","1","540","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","216"
"ship-component-scanner-array-class8-t2","Scanner Array CLASS8 T2","SHIP_COMPONENTS","2","1080","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","217"
"ship-component-scanner-array-class8-t3","Scanner Array CLASS8 T3","SHIP_COMPONENTS","3","2700","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","218"
"ship-component-scanner-array-class8-t4","Scanner Array CLASS8 T4","SHIP_COMPONENTS","4","5400","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","219"
"ship-component-scanner-array-class8-t5","Scanner Array CLASS8 T5","SHIP_COMPONENTS","5","10800","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","220"
"ship-component-scanner-array-ttn-t1","Scanner Array TTN T1","SHIP_COMPONENTS","1","600","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","221"
"ship-component-scanner-array-ttn-t2","Scanner Array TTN T2","SHIP_COMPONENTS","2","1200","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","222"
"ship-component-scanner-array-ttn-t3","Scanner Array TTN T3","SHIP_COMPONENTS","3","3000","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","223"
"ship-component-scanner-array-ttn-t4","Scanner Array TTN T4","SHIP_COMPONENTS","4","6000","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","224"
"ship-component-scanner-array-ttn-t5","Scanner Array TTN T5","SHIP_COMPONENTS","5","12000","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","225"
"ship-component-shield-generator-xxs-t1","Shield Generator XXS T1","SHIP_COMPONENTS","1","120","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","226"
"ship-component-shield-generator-xxs-t2","Shield Generator XXS T2","SHIP_COMPONENTS","2","240","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","227"
"ship-component-shield-generator-xxs-t3","Shield Generator XXS T3","SHIP_COMPONENTS","3","600","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","228"
"ship-component-shield-generator-xxs-t4","Shield Generator XXS T4","SHIP_COMPONENTS","4","1200","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","229"
"ship-component-shield-generator-xxs-t5","Shield Generator XXS T5","SHIP_COMPONENTS","5","2400","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","230"
"ship-component-shield-generator-xs-t1","Shield Generator XS T1","SHIP_COMPONENTS","1","180","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","231"
"ship-component-shield-generator-xs-t2","Shield Generator XS T2","SHIP_COMPONENTS","2","360","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","232"
"ship-component-shield-generator-xs-t3","Shield Generator XS T3","SHIP_COMPONENTS","3","900","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","233"
"ship-component-shield-generator-xs-t4","Shield Generator XS T4","SHIP_COMPONENTS","4","1800","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","234"
"ship-component-shield-generator-xs-t5","Shield Generator XS T5","SHIP_COMPONENTS","5","3600","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","235"
"ship-component-shield-generator-s-t1","Shield Generator S T1","SHIP_COMPONENTS","1","240","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","236"
"ship-component-shield-generator-s-t2","Shield Generator S T2","SHIP_COMPONENTS","2","480","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","237"
"ship-component-shield-generator-s-t3","Shield Generator S T3","SHIP_COMPONENTS","3","1200","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","238"
"ship-component-shield-generator-s-t4","Shield Generator S T4","SHIP_COMPONENTS","4","2400","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","239"
"ship-component-shield-generator-s-t5","Shield Generator S T5","SHIP_COMPONENTS","5","4800","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","240"
"ship-component-shield-generator-m-t1","Shield Generator M T1","SHIP_COMPONENTS","1","300","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","241"
"ship-component-shield-generator-m-t2","Shield Generator M T2","SHIP_COMPONENTS","2","600","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","242"
"ship-component-shield-generator-m-t3","Shield Generator M T3","SHIP_COMPONENTS","3","1500","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","243"
"ship-component-shield-generator-m-t4","Shield Generator M T4","SHIP_COMPONENTS","4","3000","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","244"
"ship-component-shield-generator-m-t5","Shield Generator M T5","SHIP_COMPONENTS","5","6000","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","245"
"ship-component-shield-generator-l-t1","Shield Generator L T1","SHIP_COMPONENTS","1","360","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","246"
"ship-component-shield-generator-l-t2","Shield Generator L T2","SHIP_COMPONENTS","2","720","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","247"
"ship-component-shield-generator-l-t3","Shield Generator L T3","SHIP_COMPONENTS","3","1800","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","248"
"ship-component-shield-generator-l-t4","Shield Generator L T4","SHIP_COMPONENTS","4","3600","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","249"
"ship-component-shield-generator-l-t5","Shield Generator L T5","SHIP_COMPONENTS","5","7200","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","250"
"ship-component-shield-generator-cap-t1","Shield Generator CAP T1","SHIP_COMPONENTS","1","420","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","SHIP_COMPONENTS","","","","","","","","","","","","","","","","","","","complete","251"
