OutputID,OutputName,OutputType,ComponentCategory,Size,OutputTier,ConstructionTime,PlanetTypes,Factions,ResourceType,ProductionSteps,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7,Ingredient8,Quantity8,Ingredient9,Quantity9,Column 28,Column 29,Column 30,Column 31
gray-goo-burst-ttn,Gray Goo Burst TTN,SHIP_WEAPONS,WEAPONS,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Gray Goo Core,1,Titan Gray Goo Matrix,1,Battleship Gray Goo Core,1,Capital Gray Goo Grid,1,,,,,,,,,,,,,,
heat-beam-xxxs,Heat Beam XXXS,SHIP_WEAPONS,THERMAL,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Heat Payload Kit,1,Beam Focusing Array,1,,,,,,,,,,,,,,,,,,
heat-beam-xxs,Heat Beam XXS,SHIP_WEAPONS,THERMAL,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Heat Payload Kit,1,Beam Focusing Array,1,,,,,,,,,,,,,,,,,,
heat-beam-xs,Heat Beam XS,SHIP_WEAPONS,THERMAL,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Heat Core,1,Beam Focusing Array,1,Beam Targeting,1,,,,,,,,,,,,,,,,
heat-beam-s,Heat Beam S,SHIP_WEAPONS,THERMAL,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Heat Core,1,Beam Focusing Array,1,Beam Targeting,1,,,,,,,,,,,,,,,,
heat-beam-m,Heat Beam M,SHIP_WEAPONS,THERMAL,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Military Heat Array,1,Enhanced Heat Core,1,Beam Focusing Array,1,,,,,,,,,,,,,,,,
heat-beam-l,Heat Beam L,SHIP_WEAPONS,THERMAL,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Quantum Heat System,1,Military Heat Array,1,Enhanced Heat Core,1,,,,,,,,,,,,,,,,
heat-beam-cap,Heat Beam CAP,SHIP_WEAPONS,THERMAL,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Capital Heat Grid,1,Quantum Heat System,1,Military Heat Array,1,,,,,,,,,,,,,,,,
heat-beam-cmd,Heat Beam CMD,SHIP_WEAPONS,THERMAL,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship Heat Core,1,Capital Heat Grid,1,Quantum Heat System,1,Military Heat Array,1,,,,,,,,,,,,,,
heat-beam-class8,Heat Beam CLASS8,SHIP_WEAPONS,THERMAL,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Heat Matrix,1,Battleship Heat Core,1,Capital Heat Grid,1,Quantum Heat System,1,,,,,,,,,,,,,,
heat-beam-ttn,Heat Beam TTN,SHIP_WEAPONS,THERMAL,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Heat Core,1,Titan Heat Matrix,1,Battleship Heat Core,1,Capital Heat Grid,1,,,,,,,,,,,,,,
mine-xxxs,Mine XXXS,COUNTERMEASURES,DEFENSIVE,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Explosive Charge,1,,,,,,,,,,,,,,,,,,,,
mine-xxs,Mine XXS,COUNTERMEASURES,DEFENSIVE,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Explosive Charge,1,,,,,,,,,,,,,,,,,,,,
negative-rem-plating-xxxs,Negative Rem Plating XXXS,SHIP_COMPONENTS,DEFENSIVE,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Radiation Absorber,1,,,,,,,,,,,,,,,,,,,,
negative-rem-plating-xxs,Negative Rem Plating XXS,SHIP_COMPONENTS,DEFENSIVE,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Radiation Absorber,1,,,,,,,,,,,,,,,,,,,,
negative-rem-plating-xs,Negative Rem Plating XS,SHIP_COMPONENTS,DEFENSIVE,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Advanced Rem Barrier,1,Particle Deflector,1,,,,,,,,,,,,,,,,,,
warming-plates-xxxs,Warming Plates XXXS,SHIP_COMPONENTS,THERMAL,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Heat Generator,1,,,,,,,,,,,,,,,,,,,,
warming-plates-xxs,Warming Plates XXS,SHIP_COMPONENTS,THERMAL,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Heat Generator,1,,,,,,,,,,,,,,,,,,,,
warming-plates-xs,Warming Plates XS,SHIP_COMPONENTS,THERMAL,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Enhanced Heating Array,1,Temperature Controller,1,,,,,,,,,,,,,,,,,,
warming-plates-s,Warming Plates S,SHIP_COMPONENTS,THERMAL,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Enhanced Heating Array,1,Temperature Controller,1,,,,,,,,,,,,,,,,,,
faraday-shielding-xxxs,Faraday Shielding XXXS,SHIP_COMPONENTS,ELECTROMAGNETIC,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,EM Absorber,1,,,,,,,,,,,,,,,,,,,,
faraday-shielding-xxs,Faraday Shielding XXS,SHIP_COMPONENTS,ELECTROMAGNETIC,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,EM Absorber,1,,,,,,,,,,,,,,,,,,,,
faraday-shielding-xs,Faraday Shielding XS,SHIP_COMPONENTS,ELECTROMAGNETIC,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Advanced EM Barrier,1,Pulse Dampener,1,,,,,,,,,,,,,,,,,,
faraday-shielding-s,Faraday Shielding S,SHIP_COMPONENTS,ELECTROMAGNETIC,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Advanced EM Barrier,1,Pulse Dampener,1,,,,,,,,,,,,,,,,,,
faraday-shielding-m,Faraday Shielding M,SHIP_COMPONENTS,ELECTROMAGNETIC,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Military EM Shield,1,Advanced EM Barrier,1,,,,,,,,,,,,,,,,,,
faraday-shielding-l,Faraday Shielding L,SHIP_COMPONENTS,ELECTROMAGNETIC,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Quantum Field Core,1,Military EM Shield,1,,,,,,,,,,,,,,,,,,
faraday-shielding-cap,Faraday Shielding CAP,SHIP_COMPONENTS,ELECTROMAGNETIC,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Capital EM Grid,1,Quantum Field Core,1,,,,,,,,,,,,,,,,,,
faraday-shielding-cmd,Faraday Shielding CMD,SHIP_COMPONENTS,ELECTROMAGNETIC,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Battleship EM Defense,1,Capital EM Grid,1,Quantum Field Core,1,,,,,,,,,,,,,,,,
faraday-shielding-class8,Faraday Shielding CLASS8,SHIP_COMPONENTS,ELECTROMAGNETIC,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Titan EM Matrix,1,Battleship EM Defense,1,Capital EM Grid,1,,,,,,,,,,,,,,,,
faraday-shielding-ttn,Faraday Shielding TTN,SHIP_COMPONENTS,ELECTROMAGNETIC,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Singularity Field Core,1,Titan EM Matrix,1,Battleship EM Defense,1,,,,,,,,,,,,,,,,
kinetic-rapidfire-xxxs,Kinetic Rapidfire XXXS,SHIP_WEAPONS,KINETIC,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Kinetic Payload Kit,1,,,,,,,,,,,,,,,,,,,,
kinetic-rapidfire-xxs,Kinetic Rapidfire XXS,SHIP_WEAPONS,KINETIC,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Kinetic Payload Kit,1,,,,,,,,,,,,,,,,,,,,
kinetic-rapidfire-xs,Kinetic Rapidfire XS,SHIP_WEAPONS,KINETIC,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Enhanced Kinetic Core,1,Rapidfire Controller,1,,,,,,,,,,,,,,,,,,
kinetic-rapidfire-s,Kinetic Rapidfire S,SHIP_WEAPONS,KINETIC,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Enhanced Kinetic Core,1,Rapidfire Controller,1,,,,,,,,,,,,,,,,,,
kinetic-rapidfire-m,Kinetic Rapidfire M,SHIP_WEAPONS,KINETIC,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Military Kinetic Array,1,Enhanced Kinetic Core,1,,,,,,,,,,,,,,,,,,
kinetic-rapidfire-l,Kinetic Rapidfire L,SHIP_WEAPONS,KINETIC,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Quantum Kinetic System,1,Military Kinetic Array,1,,,,,,,,,,,,,,,,,,
kinetic-rapidfire-cap,Kinetic Rapidfire CAP,SHIP_WEAPONS,KINETIC,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Capital Kinetic Grid,1,Quantum Kinetic System,1,,,,,,,,,,,,,,,,,,
kinetic-rapidfire-cmd,Kinetic Rapidfire CMD,SHIP_WEAPONS,KINETIC,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Battleship Kinetic Core,1,Capital Kinetic Grid,1,Quantum Kinetic System,1,,,,,,,,,,,,,,,,
kinetic-rapidfire-class8,Kinetic Rapidfire CLASS8,SHIP_WEAPONS,KINETIC,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Titan Kinetic Matrix,1,Battleship Kinetic Core,1,Capital Kinetic Grid,1,,,,,,,,,,,,,,,,
kinetic-rapidfire-ttn,Kinetic Rapidfire TTN,SHIP_WEAPONS,KINETIC,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Singularity Kinetic Core,1,Titan Kinetic Matrix,1,Battleship Kinetic Core,1,,,,,,,,,,,,,,,,
kinetic-cannon-xxxs,Kinetic Cannon XXXS,SHIP_WEAPONS,KINETIC,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Kinetic Payload Kit,1,,,,,,,,,,,,,,,,,,,,
kinetic-cannon-xxs,Kinetic Cannon XXS,SHIP_WEAPONS,KINETIC,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Kinetic Payload Kit,1,,,,,,,,,,,,,,,,,,,,
kinetic-cannon-xs,Kinetic Cannon XS,SHIP_WEAPONS,KINETIC,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Enhanced Kinetic Core,1,Cannon Breech,1,,,,,,,,,,,,,,,,,,
kinetic-cannon-s,Kinetic Cannon S,SHIP_WEAPONS,KINETIC,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Enhanced Kinetic Core,1,Cannon Breech,1,,,,,,,,,,,,,,,,,,
kinetic-scatterfire-xxxs,Kinetic Scatterfire XXXS,SHIP_WEAPONS,KINETIC,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Kinetic Payload Kit,1,,,,,,,,,,,,,,,,,,,,
kinetic-scatterfire-xxs,Kinetic Scatterfire XXS,SHIP_WEAPONS,KINETIC,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Kinetic Payload Kit,1,,,,,,,,,,,,,,,,,,,,
kinetic-scatterfire-xs,Kinetic Scatterfire XS,SHIP_WEAPONS,KINETIC,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Enhanced Kinetic Core,1,Scatterfire Controller,1,,,,,,,,,,,,,,,,,,
kinetic-scatterfire-s,Kinetic Scatterfire S,SHIP_WEAPONS,KINETIC,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Enhanced Kinetic Core,1,Scatterfire Controller,1,,,,,,,,,,,,,,,,,,
kinetic-scatterfire-m,Kinetic Scatterfire M,SHIP_WEAPONS,KINETIC,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Military Kinetic Array,1,Enhanced Kinetic Core,1,,,,,,,,,,,,,,,,,,
kinetic-scatterfire-l,Kinetic Scatterfire L,SHIP_WEAPONS,KINETIC,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Quantum Kinetic System,1,Military Kinetic Array,1,,,,,,,,,,,,,,,,,,
kinetic-scatterfire-cap,Kinetic Scatterfire CAP,SHIP_WEAPONS,KINETIC,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Capital Kinetic Grid,1,Quantum Kinetic System,1,,,,,,,,,,,,,,,,,,
kinetic-scatterfire-cmd,Kinetic Scatterfire CMD,SHIP_WEAPONS,KINETIC,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Battleship Kinetic Core,1,Capital Kinetic Grid,1,Quantum Kinetic System,1,,,,,,,,,,,,,,,,
kinetic-scatterfire-class8,Kinetic Scatterfire CLASS8,SHIP_WEAPONS,KINETIC,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Titan Kinetic Matrix,1,Battleship Kinetic Core,1,Capital Kinetic Grid,1,,,,,,,,,,,,,,,,
kinetic-scatterfire-ttn,Kinetic Scatterfire TTN,SHIP_WEAPONS,KINETIC,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Singularity Kinetic Core,1,Titan Kinetic Matrix,1,Battleship Kinetic Core,1,,,,,,,,,,,,,,,,
kinetic-burst-xxxs,Kinetic Burst XXXS,SHIP_WEAPONS,KINETIC,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Kinetic Payload Kit,1,,,,,,,,,,,,,,,,,,,,
kinetic-burst-xxs,Kinetic Burst XXS,SHIP_WEAPONS,KINETIC,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Kinetic Payload Kit,1,,,,,,,,,,,,,,,,,,,,
kinetic-burst-xs,Kinetic Burst XS,SHIP_WEAPONS,KINETIC,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Enhanced Kinetic Core,1,Burst Actuator,1,,,,,,,,,,,,,,,,,,
kinetic-burst-s,Kinetic Burst S,SHIP_WEAPONS,KINETIC,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Enhanced Kinetic Core,1,Burst Actuator,1,,,,,,,,,,,,,,,,,,
kinetic-burst-m,Kinetic Burst M,SHIP_WEAPONS,KINETIC,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Military Kinetic Array,1,Enhanced Kinetic Core,1,,,,,,,,,,,,,,,,,,
kinetic-burst-l,Kinetic Burst L,SHIP_WEAPONS,KINETIC,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Quantum Kinetic System,1,Military Kinetic Array,1,,,,,,,,,,,,,,,,,,
kinetic-burst-cap,Kinetic Burst CAP,SHIP_WEAPONS,KINETIC,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Capital Kinetic Grid,1,Quantum Kinetic System,1,,,,,,,,,,,,,,,,,,
kinetic-burst-cmd,Kinetic Burst CMD,SHIP_WEAPONS,KINETIC,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Battleship Kinetic Core,1,Capital Kinetic Grid,1,Quantum Kinetic System,1,,,,,,,,,,,,,,,,
kinetic-burst-class8,Kinetic Burst CLASS8,SHIP_WEAPONS,KINETIC,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Titan Kinetic Matrix,1,Battleship Kinetic Core,1,Capital Kinetic Grid,1,,,,,,,,,,,,,,,,
kinetic-burst-ttn,Kinetic Burst TTN,SHIP_WEAPONS,KINETIC,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Singularity Kinetic Core,1,Titan Kinetic Matrix,1,Battleship Kinetic Core,1,,,,,,,,,,,,,,,,
healing-nanobots-xxxs,Healing Nanobots XXXS,COUNTERMEASURES,DEFENSIVE,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Repair Swarm,1,,,,,,,,,,,,,,,,,,,,
healing-nanobots-xxs,Healing Nanobots XXS,COUNTERMEASURES,DEFENSIVE,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Repair Swarm,1,,,,,,,,,,,,,,,,,,,,
healing-nanobots-xs,Healing Nanobots XS,COUNTERMEASURES,DEFENSIVE,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Advanced Nanobot Matrix,1,Hull Repair Protocol,1,,,,,,,,,,,,,,,,,,
healing-nanobots-s,Healing Nanobots S,COUNTERMEASURES,DEFENSIVE,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Advanced Nanobot Matrix,1,Hull Repair Protocol,1,,,,,,,,,,,,,,,,,,
healing-nanobots-m,Healing Nanobots M,COUNTERMEASURES,DEFENSIVE,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Military Repair Core,1,Advanced Nanobot Matrix,1,,,,,,,,,,,,,,,,,,
healing-nanobots-l,Healing Nanobots L,COUNTERMEASURES,DEFENSIVE,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Quantum Repair Network,1,Military Repair Core,1,,,,,,,,,,,,,,,,,,
healing-nanobots-cap,Healing Nanobots CAP,COUNTERMEASURES,DEFENSIVE,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Capital Restoration Hub,1,Quantum Repair Network,1,,,,,,,,,,,,,,,,,,
healing-nanobots-cmd,Healing Nanobots CMD,COUNTERMEASURES,DEFENSIVE,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Battleship Nanoforge,1,Capital Restoration Hub,1,Quantum Repair Network,1,,,,,,,,,,,,,,,,
healing-nanobots-class8,Healing Nanobots CLASS8,COUNTERMEASURES,DEFENSIVE,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Titan Repair Matrix,1,Battleship Nanoforge,1,Capital Restoration Hub,1,,,,,,,,,,,,,,,,
healing-nanobots-ttn,Healing Nanobots TTN,COUNTERMEASURES,DEFENSIVE,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Singularity Reconstructor,1,Titan Repair Matrix,1,Battleship Nanoforge,1,,,,,,,,,,,,,,,,
flare-xxxs,Flare XXXS,COUNTERMEASURES,DEFENSIVE,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Pyrotechnic Core,1,,,,,,,,,,,,,,,,,,,,
flare-xxs,Flare XXS,COUNTERMEASURES,DEFENSIVE,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Pyrotechnic Core,1,,,,,,,,,,,,,,,,,,,,
flare-xs,Flare XS,COUNTERMEASURES,DEFENSIVE,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Enhanced Flare Matrix,1,Burst Controller,1,,,,,,,,,,,,,,,,,,
flare-s,Flare S,COUNTERMEASURES,DEFENSIVE,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Enhanced Flare Matrix,1,Burst Controller,1,,,,,,,,,,,,,,,,,,
flare-m,Flare M,COUNTERMEASURES,DEFENSIVE,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Tactical Decoy Charge,1,Enhanced Flare Matrix,1,,,,,,,,,,,,,,,,,,
flare-l,Flare L,COUNTERMEASURES,DEFENSIVE,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Military Flare Array,1,Tactical Decoy Charge,1,,,,,,,,,,,,,,,,,,
flare-cap,Flare CAP,COUNTERMEASURES,DEFENSIVE,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Capital Countermeasure Pod,1,Military Flare Array,1,,,,,,,,,,,,,,,,,,
flare-cmd,Flare CMD,COUNTERMEASURES,DEFENSIVE,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Battleship Decoy System,1,Capital Countermeasure Pod,1,Military Flare Array,1,,,,,,,,,,,,,,,,
flare-class8,Flare CLASS8,COUNTERMEASURES,DEFENSIVE,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Titan Flare Network,1,Battleship Decoy System,1,Capital Countermeasure Pod,1,,,,,,,,,,,,,,,,
flare-ttn,Flare TTN,COUNTERMEASURES,DEFENSIVE,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Singularity Decoy Core,1,Titan Flare Network,1,Battleship Decoy System,1,,,,,,,,,,,,,,,,
fire-suppressor-xxxs,Fire Suppressor XXXS,SHIP_COMPONENTS,THERMAL,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Heat Sink Module,1,,,,,,,,,,,,,,,,,,,,
fire-suppressor-xxs,Fire Suppressor XXS,SHIP_COMPONENTS,THERMAL,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Heat Sink Module,1,,,,,,,,,,,,,,,,,,,,
fire-suppressor-xs,Fire Suppressor XS,SHIP_COMPONENTS,THERMAL,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Advanced Cooling Array,1,Fire Retardant System,1,,,,,,,,,,,,,,,,,,
fire-suppressor-s,Fire Suppressor S,SHIP_COMPONENTS,THERMAL,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Advanced Cooling Array,1,Fire Retardant System,1,,,,,,,,,,,,,,,,,,
fire-suppressor-m,Fire Suppressor M,SHIP_COMPONENTS,THERMAL,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Military Thermal Shield,1,Advanced Cooling Array,1,,,,,,,,,,,,,,,,,,
fire-suppressor-l,Fire Suppressor L,SHIP_COMPONENTS,THERMAL,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Quantum Heat Dispersal,1,Military Thermal Shield,1,,,,,,,,,,,,,,,,,,
fire-suppressor-cap,Fire Suppressor CAP,SHIP_COMPONENTS,THERMAL,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Capital Thermal Grid,1,Quantum Heat Dispersal,1,,,,,,,,,,,,,,,,,,
fire-suppressor-cmd,Fire Suppressor CMD,SHIP_COMPONENTS,THERMAL,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Battleship Cooling Core,1,Capital Thermal Grid,1,Quantum Heat Dispersal,1,,,,,,,,,,,,,,,,
fire-suppressor-class8,Fire Suppressor CLASS8,SHIP_COMPONENTS,THERMAL,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Titan Thermal Matrix,1,Battleship Cooling Core,1,Capital Thermal Grid,1,,,,,,,,,,,,,,,,
fire-suppressor-ttn,Fire Suppressor TTN,SHIP_COMPONENTS,THERMAL,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Singularity Heat Sink,1,Titan Thermal Matrix,1,Battleship Cooling Core,1,,,,,,,,,,,,,,,,
energy-capacitor-xxxs,Energy Capacitor XXXS,SHIP_COMPONENTS,ENERGY,XXXS,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Basic Power Cell,1,,,,,,,,,,,,,,,,,,,,
energy-capacitor-xxs,Energy Capacitor XXS,SHIP_COMPONENTS,ENERGY,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,2,Basic Power Cell,1,,,,,,,,,,,,,,,,,,,,
energy-capacitor-xs,Energy Capacitor XS,SHIP_COMPONENTS,ENERGY,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Enhanced Energy Matrix,1,Capacitor Array,1,,,,,,,,,,,,,,,,,,
energy-capacitor-s,Energy Capacitor S,SHIP_COMPONENTS,ENERGY,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Enhanced Energy Matrix,1,Capacitor Array,1,,,,,,,,,,,,,,,,,,
energy-capacitor-m,Energy Capacitor M,SHIP_COMPONENTS,ENERGY,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Military Power Core,1,Enhanced Energy Matrix,1,,,,,,,,,,,,,,,,,,
energy-capacitor-l,Energy Capacitor L,SHIP_COMPONENTS,ENERGY,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Quantum Energy Bank,1,Military Power Core,1,,,,,,,,,,,,,,,,,,
energy-capacitor-cap,Energy Capacitor CAP,SHIP_COMPONENTS,ENERGY,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Capital Power Grid,1,Quantum Energy Bank,1,,,,,,,,,,,,,,,,,,
energy-capacitor-cmd,Energy Capacitor CMD,SHIP_COMPONENTS,ENERGY,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Battleship Energy Core,1,Capital Power Grid,1,Quantum Energy Bank,1,,,,,,,,,,,,,,,,
